employee_id,store_id,employee_name,role,gender,monthly_salary_inr,joining_date,employment_status
103622,6139,Wishi Sharaf,Delivery Rider,M,62895.0,2023-09-03,Resigned
103623,6095,Harish Manda,Quality Checker,m,32941.0,04-18-2024,On Leave
103624,6083,Bahadurjit Bhakta,Packer,Female,40190.0,2025-08-14,On Leave
103625,6078,Ishwar Deo,Delivery Rider,Male,38514.0,2022-12-18,Active
103626,6077,Pooja Kamdar,Packer,Female,49027.0,2023-12-18,Active
103627,6017,Omisha Sha,delivery rider,F,33298.0,2025-03-01,Active
103628,6065,Eiravati Singhal,delivery rider,F,32677.0,2024-02-25,active
103629,6128,Ekiya Agarwal,Quality Checker,M,51008.0,2025-01-09,Active
103630,6103,Ekanta Kala,Quality Checker,f,52219.0,2025-08-25,On Leave
103631,6128,Peter Peri,Delivery Rider,M,55494.0,2025-12-05,Active
103632,6089,Ronith Goswami,Packer,Female,,09/10/2025,active
103633,6077,Faqid Bhandari,delivery rider,Female,27182.0,2024-12-11,Resigned
103634,6081,Yadavi Narang,Delivery Rider,f,22013.0,22-Nov-2025,Active
103635,6030,Matthew Srinivas,Packer,m,61458.0,2026-06-19,active
103636,6025,Raagini Dugar,Inventory Associate,F,15989.0,2023-11-01,RESIGNED
103637,6051,Bhavna Dada,Quality Checker,Female,29430.0,2026-02-25,RESIGNED
103638,6093,Deepa Karnik,Picker,M,31697.0,2024-05-08,Resigned
103639,6014,Yasti Trivedi,Picker,Male,30523.0,2026-05-03,Active
103640,6057,Eiravati Oza,Inventory Associate,Female,18589.0,2024-11-25,active
103641,6095,Vedant Sharaf,Delivery Rider,m,28897.0,2024-02-05,RESIGNED
103642,6030,Atharv Bhatnagar,Quality Checker,m,49636.0,2024-03-10,On Leave
103643,6024,Krish Manda,Inventory Associate,Female,52049.0,2024-12-01,On Leave
103644,6053,Rudra Rajan,Packer,m,53013.0,2022-10-25,Active
103645,6007,Udant Sathe,PICKER,f,25462.0,2024-12-14,On Leave
103646,6043,David Sahota,Store Manager,f,20878.0,2026-06-08,Active
103647,6084,Balhaar De,Delivery Rider,m,53659.0,2025-02-14,On Leave
103648,6092,Chakradev Peri,PICKER,F,43338.0,11-11-2023,Resigned
103649,6122,Indrajit Khare,Picker,Male,45375.0,2023-01-10,RESIGNED
103650,6019,Manya Talwar,PICKER,Male,45990.0,2026-01-01,RESIGNED
103651,6140,Irya Mall,Inventory Associate,Female,60053.0,11/09/2023,Active
103652,6126,Triveni Varty,Picker,M,35103.0,01-02-2026,Active
103653,6074,Zinal Goswami,Inventory Associate,M,24524.0,02-20-2023,Resigned
103654,6143,Lila Varghese,Picker,Male,30936.0,2026-04-28,On Leave
103655,6103,Zilmil Pillay,delivery rider,F,16258.0,2025-01-19,Active
103656,6069,Naveen Purohit,Store Manager,m,33359.0,2023-11-07,On Leave
103657,6081,Faris Nigam,Quality Checker,f,17235.0,2026-04-08,Active
103658,6065,Bimala Jain,delivery rider,m,,2023-06-12,Active
103659,6060,Mahika Dhingra,delivery rider,Female,44956.0,25/06/2024,Active
103660,6020,Rayaan Bora,Picker,f,58399.0,2025-07-31,Resigned
103661,6117,Ansh Ravel,Quality Checker,m,48676.0,2023-04-25,RESIGNED
103662,6050,Wakeeta Sidhu,Packer,M,36859.0,2022-11-19,active
103663,6051,Ishwar Goswami,Inventory Associate,Female,,2026-01-07,Resigned
103664,6012,Manan Sant,PICKER,F,61563.0,2022-08-30,RESIGNED
103665,6024,Ansh Sankaran,Picker,F,22942.0,2025-03-17,Resigned
103666,6052,Yagnesh Rau,Store Manager,f,56039.0,2024-05-09,Active
103667,6093,Simon Sani,Picker,Male,16734.0,2024-06-20,active
103668,6088,Nidra Lalla,Inventory Associate,f,16280.0,17-Oct-2022,RESIGNED
103669,6074,Nilima Tank,Quality Checker,f,18098.0,2025-01-02,RESIGNED
103670,6097,Yamini Saini,Quality Checker,M,17328.0,2022-08-26,On Leave
103671,6149,Nicholas Dar,Delivery Rider,F,44710.0,2025-08-30,active
103672,6121,Siya Kamdar,Store Manager,Female,47602.0,2023-11-21,Active
103673,6116,Madhav Gera,PICKER,F,19184.0,2025-08-04,RESIGNED
103674,6023,Rehaan Dutta,Packer,Male,25295.0,2026-08-09,Active
103675,6111,Henry Doshi,Delivery Rider,,35397.0,2024-09-11,Active
103676,6100,Vaishnavi Bahri,Inventory Associate,Female,46776.0,2023-12-03,On Leave
103677,6083,Ranbir Choudhary,Quality Checker,Male,18522.0,2026-05-12,RESIGNED
103678,6120,Jai Konda,Picker,Male,30788.0,2024-03-02,Active
103679,6144,Zayan Ben,Delivery Rider,f,15727.0,2022-09-25,active
103680,6097,Jonathan Bhalla,Inventory Associate,Male,27985.0,2026-05-12,Active
103681,6048,Ekiya Dani,delivery rider,Female,59159.0,04-08-2025,RESIGNED
103682,6064,Xiti Thakkar,PICKER,f,54887.0,2023-02-20,Active
103683,6115,Avi Golla,Picker,Male,39104.0,2026-06-28,RESIGNED
103684,6033,Radha Bir,Packer,F,55373.0,2026-06-04,Active
103685,6029,Dipta Walia,delivery rider,M,21371.0,2023-07-31,Active
103686,6122,Leela Bajwa,Quality Checker,m,62540.0,2023-01-23,Active
103687,6057,Charan Mitra,Packer,m,35035.0,2025-07-22,Active
103688,6023,Fiyaz Chakraborty,Packer,Female,42840.0,08-15-2024,Active
103689,6087,Charita Saran,Picker,Female,63586.0,2024-08-14,Active
103690,6039,Karan Anne,PICKER,Male,42241.0,2025-05-21,On Leave
103691,6138,Umang Kuruvilla,Packer,,45621.0,2024-10-27,active
103692,6133,Tanish Bajaj,Picker,,49697.0,2025-09-09,On Leave
103693,6058,Garima Misra,Inventory Associate,m,49182.0,2026-06-15,On Leave
103694,6119,Zarna Kala,PICKER,f,43794.0,2024-12-29,active
103695,6007,Mitesh Talwar,Quality Checker,F,30971.0,2026-04-02,Active
103696,6007,Henry Amble,PICKER,M,36545.0,2024-11-09,On Leave
103697,6073,Aadhya Chakraborty,Quality Checker,F,,2026-05-22,On Leave
103698,6098,Noah Sundaram,Picker,f,37438.0,2025-05-15,active
103699,6147,Vedhika Randhawa,PICKER,,35546.0,2023-02-05,RESIGNED
103700,6054,Veda Mutti,Picker,Male,49704.0,2024-09-02,On Leave
103701,6032,Tamanna Bhargava,Inventory Associate,M,,2024-08-20,RESIGNED
103702,6123,Mitali Nazareth,Quality Checker,F,57174.0,2026-01-01,RESIGNED
103703,6120,Sanya Edwin,Picker,,30812.0,2025-03-02,On Leave
103704,6072,Amara Rama,Quality Checker,Male,34676.0,2022-11-01,Active
103705,6054,Warinder Deshmukh,Inventory Associate,Female,57558.0,2024-04-12,Resigned
103706,6060,Yoshita Sinha,Packer,F,34840.0,2026-07-27,Resigned
103707,6110,Dakshesh Bir,PICKER,Female,57521.0,2023-08-20,Active
103708,6128,Logan Deol,PICKER,M,16966.0,2022-10-15,Resigned
103709,6145,Ekaja Keer,PICKER,F,34278.0,2025-08-06,RESIGNED
103710,6051,Nitesh Manda,Store Manager,M,27189.0,2022-10-07,Resigned
103711,6149,Damyanti Vohra,Store Manager,F,43477.0,2024-04-25,Resigned
103712,6105,Leena Chaudhary,Delivery Rider,f,38248.0,2022-11-29,Active
103713,6069,Ucchal Sanghvi,Inventory Associate,Female,33604.0,2025-09-24,active
103714,6040,Kamya Nayar,delivery rider,M,40570.0,2025-10-09,Active
103715,6051,Madhavi Garg,PICKER,f,36169.0,2025-05-01,Active
103716,6052,Abeer Mall,Delivery Rider,m,60099.0,24-Dec-2024,Resigned
103717,6082,Omkaar Saraf,PICKER,f,33339.0,2026-02-22,On Leave
103718,6126,Ekantika Varty,delivery rider,Female,24910.0,2025-05-07,RESIGNED
103719,6145,Yash Chandra,Picker,m,53278.0,2024-01-28,active
103720,6124,Avi Kade,PICKER,Male,51838.0,2025-06-09,Active
103721,6010,Owen Wable,PICKER,,45211.0,2024-10-02,RESIGNED
103722,6006,Gautam Ranganathan,Packer,m,43476.0,2024-11-02,active
103723,6073,Dayamai Dora,Inventory Associate,Female,32395.0,2026-06-08,Active
103724,6041,Yashasvi Lalla,Delivery Rider,M,34648.0,2024-08-30,RESIGNED
103725,6110,Zayan Shanker,Store Manager,f,41994.0,2025-09-05,On Leave
103726,6141,Nitara Hayer,Packer,Female,47125.0,2025-11-30,Active
103727,6120,Damini Nath,Packer,,19423.0,2025-11-04,Resigned
103728,6006,Indrajit Mutti,Delivery Rider,F,39925.0,2024-09-03,Active
103729,6011,Yamini Mall,Packer,Female,57520.0,2025-10-20,Resigned
103730,6068,Abdul Dhillon,Store Manager,m,64471.0,2024-08-12,active
103731,6131,Wriddhish Dugal,Packer,F,29886.0,2024-12-29,On Leave
103732,6101,Ekaja Patla,Quality Checker,M,60878.0,2023-06-25,On Leave
103733,6141,William Doshi,Store Manager,m,27192.0,2023-07-23,Active
103734,6143,Bakhshi Sura,Inventory Associate,M,53655.0,24-Dec-2025,Active
103735,6099,Siddharth Das,Delivery Rider,m,63252.0,2026-06-23,On Leave
103736,6035,Pahal Tara,delivery rider,,50453.0,01/02/2025,Resigned
103737,6052,Omisha Hayre,Delivery Rider,f,48024.0,2025-05-30,On Leave
103738,6020,Harshil Kadakia,delivery rider,Female,48630.0,2025-08-22,Active
103739,6090,Anya Badal,Packer,f,50377.0,2024-11-20,Active
103740,6036,Chavvi Ganesh,PICKER,m,22566.0,2025-08-01,active
103741,6016,Parth Bal,delivery rider,Female,21486.0,2026-01-12,Active
103742,6064,Kashish Palla,Store Manager,M,24159.0,2025-08-11,active
103743,6058,Warjas Roy,PICKER,M,16267.0,2024-07-28,Active
103744,6035,Widisha Dubey,Quality Checker,M,22666.0,2024-03-05,Active
103745,6147,Charles Nath,Inventory Associate,M,56966.0,2026-08-17,Active
103746,6078,Gautami Modi,Delivery Rider,Male,,2025-08-10,active
103747,6013,Saumya Yogi,Quality Checker,m,14360.0,2024-11-14,active
103748,6007,Raghav Goswami,Packer,M,64128.0,2023-02-07,RESIGNED
103749,6027,Unnati Kashyap,Packer,m,45250.0,2025-07-11,Active
103750,6141,Anthony Bhatia,Inventory Associate,Female,16583.0,2024-02-20,On Leave
103751,6038,Bina Bandi,delivery rider,F,22560.0,2025-02-05,On Leave
103752,6045,Megha Mohanty,Inventory Associate,f,34591.0,2024-10-07,Active
103753,6029,Oviya Mane,Store Manager,m,,2025-01-17,Resigned
103754,6088,Udant Bansal,Inventory Associate,F,45835.0,2024-03-07,On Leave
103755,6118,Charles Banerjee,Picker,Male,37699.0,2024-08-05,Active
103756,6009,Rishi Bajwa,PICKER,m,20625.0,04-Mar-2026,Active
103757,6024,Owen Ganesh,delivery rider,Male,47806.0,2025-02-26,Resigned
103758,6114,Sara Deol,Inventory Associate,F,56116.0,2023-03-06,Active
103759,6135,Ryan Aggarwal,Store Manager,M,22073.0,24-Oct-2023,Active
103760,6003,Max Sastry,Quality Checker,F,21632.0,2024-12-20,active
103761,6036,Hitesh Sheth,Delivery Rider,M,35275.0,10-15-2024,Active
103762,6060,Pooja Anne,Picker,f,15627.0,2026-07-17,RESIGNED
103763,6030,Lajita Hari,PICKER,Female,28795.0,2024-07-30,Active
103764,6033,Yauvani Baria,Delivery Rider,F,47806.0,2026-05-06,Active
103765,6006,Ladli Sarin,Picker,f,50129.0,2023-12-09,RESIGNED
103766,6130,Gunbir Dugal,Packer,M,21446.0,2023-11-17,Active
103767,6002,Abeer Kale,Store Manager,f,59846.0,2023-08-21,Resigned
103768,6012,Ekanta Mohanty,Packer,M,55504.0,2024-04-19,Active
103769,6059,Ekanta Dora,Quality Checker,m,17250.0,2023-01-29,On Leave
103770,6015,Arjun Sharaf,Packer,Female,39550.0,2026-08-11,On Leave
103771,6101,Saanvi Dani,delivery rider,Male,22277.0,2025-02-24,On Leave
103772,6076,Ethan Rout,Inventory Associate,m,49720.0,2024-09-29,Active
103773,6051,Megha Minhas,PICKER,F,30974.0,2023-08-03,Active
103774,6055,Urvashi Rao,Picker,,42458.0,2024-10-30,active
103775,6044,Abhiram Pall,Picker,Male,45742.0,2023-07-24,On Leave
103776,6125,Lakshmi Keer,delivery rider,,47018.0,2023-09-29,RESIGNED
103777,6037,Yachana Vohra,Store Manager,M,20816.0,2026-06-18,Active
103778,6145,Zaitra Basu,delivery rider,f,,2023-01-03,active
103779,6100,Nimrat Chander,delivery rider,,56013.0,2023-08-21,Active
103780,6102,Kamala Kalla,PICKER,F,17974.0,2024-10-31,Resigned
103781,6116,Netra Minhas,Quality Checker,Male,58256.0,2023-05-13,Active
103782,6054,Diya Sankar,Packer,Male,14643.0,2025-12-15,active
103783,6059,Ekapad Kamdar,Packer,m,33651.0,2025-12-06,Resigned
103784,6148,Rishi Misra,Inventory Associate,f,41364.0,2023-01-21,Active
103785,6143,Nathan Jha,Picker,m,41637.0,2023-07-19,Active
103786,6128,Raksha Parsa,delivery rider,m,25720.0,2022-09-23,Active
103787,6014,Eesha Varty,PICKER,m,24491.0,06-13-2026,Active
103788,6001,Robert Master,Quality Checker,Male,44823.0,2023-03-28,Active
103789,6149,Sarthak Salvi,delivery rider,m,35256.0,2024-02-11,Active
103790,6028,Rayaan Kohli,Store Manager,m,50035.0,2025-03-18,Active
103791,6144,Zayan Comar,Quality Checker,F,61053.0,2026-05-30,Active
103792,6059,Ekapad Kurian,Quality Checker,Male,58742.0,2025-05-04,On Leave
103793,6081,Baljiwan Sekhon,delivery rider,,16017.0,2026-04-02,Active
103794,6082,Nakul Pant,Store Manager,Female,27324.0,2024-10-16,Active
103795,6009,Gauri Sarma,Delivery Rider,Male,59201.0,13-Feb-2023,RESIGNED
103796,6007,Owen Goswami,PICKER,m,22714.0,2023-12-04,RESIGNED
103797,6141,Eshana Saran,Delivery Rider,Male,61212.0,06-Aug-2024,Active
103798,6003,David Krish,Picker,Female,46847.0,2026-03-30,Active
103799,6109,Avni Bhandari,Store Manager,M,61386.0,2024-05-16,RESIGNED
103800,6130,Yoshita Dara,delivery rider,Female,21447.0,2025-04-29,Active
103801,6139,Nathan Ravi,Picker,f,50167.0,2022-09-06,Active
103802,6068,Nimrat Sura,Delivery Rider,Male,55316.0,2023-03-29,Active
103803,6147,Warinder Bala,Picker,F,35149.0,2022-11-01,Active
103804,6010,Turvi Pant,Delivery Rider,M,27540.0,2025-06-30,Active
103805,6116,Lopa Rout,Packer,Female,58850.0,2026-07-23,active
103806,6044,Abhiram Peri,Store Manager,F,24180.0,2025-11-29,Active
103807,6076,Udarsh Patla,delivery rider,F,52526.0,2023-04-22,On Leave
103808,6061,Viraj Mall,Picker,Male,17432.0,2023-12-30,Active
103809,6055,Kamya Nadkarni,Quality Checker,Male,40451.0,2023-11-28,On Leave
103810,6098,Kashish Apte,Packer,M,16504.0,2022-10-30,Active
103811,6052,Jalsa Pandit,Delivery Rider,m,55505.0,2026-02-04,Resigned
103812,6096,Abdul Keer,PICKER,f,43257.0,2024-10-25,RESIGNED
103813,6100,Hemal Dar,Delivery Rider,f,,2023-06-08,Active
103814,6001,Faqid Palla,Delivery Rider,f,18203.0,2023-05-13,On Leave
103815,6111,Xiti Lal,Picker,F,37268.0,2026-03-03,Active
103816,6113,Abhimanyu Gala,PICKER,Male,22692.0,2026-05-29,active
103817,6085,Falguni Parsa,Delivery Rider,F,50486.0,2023-03-10,active
103818,6035,Yashica Bhagat,Picker,Male,37787.0,2026-05-02,RESIGNED
103819,6042,Baljiwan Tara,Packer,f,59849.0,2026-03-17,RESIGNED
103820,6055,Tripti Hegde,PICKER,Female,58085.0,2024-10-19,Active
103821,6136,Krishna Rout,Packer,Female,57863.0,04-17-2023,Resigned
103822,6006,Vrinda Dar,Delivery Rider,Male,24105.0,2025-06-13,RESIGNED
103823,6024,Qarin Barad,PICKER,M,23959.0,22/01/2024,Active
103824,6015,Udyati Bandi,Delivery Rider,f,58753.0,09-16-2024,RESIGNED
103825,6080,Chakrika Gola,PICKER,f,32296.0,2025-02-11,Active
103826,6011,Upadhriti Sharma,Quality Checker,Male,45667.0,2023-10-31,active
103827,6020,Widisha Ahluwalia,Packer,M,19751.0,2025-05-21,On Leave
103828,6120,Oliver Mander,Inventory Associate,f,42798.0,2024-06-15,Active
103829,6111,Falguni Sandhu,delivery rider,F,,02-Dec-2024,Active
103830,6006,Dhruv Bala,Inventory Associate,M,31316.0,2023-04-28,Active
103831,6040,Tejas Mangat,Delivery Rider,Female,30779.0,2023-11-02,Active
103832,6019,Udarsh Buch,Quality Checker,,45347.0,2024-07-09,Resigned
103833,6144,Gaurangi Bahl,Packer,F,31237.0,05-Oct-2024,Active
103834,6125,Yashasvi Sarkar,Picker,F,18839.0,02-07-2025,Resigned
103835,6002,Pranav Wason,Picker,Female,28503.0,2025-01-27,On Leave
103836,6044,Charvi Kale,Picker,Male,37003.0,2025-09-05,Active
103837,6034,Urmi Andra,Picker,M,25897.0,2024-04-27,On Leave
103838,6004,Harsh Vora,Packer,M,56833.0,2024-07-05,On Leave
103839,6140,Panini Modi,PICKER,Female,64254.0,2024-04-10,Active
103840,6076,Vanya Kakar,delivery rider,,25873.0,16-Jun-2026,On Leave
103841,6081,Advay Bhatti,Store Manager,M,35456.0,2022-10-21,RESIGNED
103842,6076,Aditya Vohra,Packer,,26451.0,03-Sep-2024,Resigned
103843,6009,Frederick Shere,Store Manager,Male,53128.0,2023-11-05,Resigned
103844,6108,Kalpit Mukhopadhyay,Inventory Associate,,16359.0,2026-03-11,Active
103845,6046,Manan Narang,Packer,Male,57036.0,2023-12-09,Resigned
103846,6113,Azad Sibal,Quality Checker,M,58885.0,2024-01-03,Active
103847,6142,Darpan Mannan,Packer,Female,35837.0,2024-07-10,On Leave
103848,6042,Leela Mani,delivery rider,Female,43600.0,2026-03-18,active
103849,6138,Gautam Contractor,delivery rider,,54242.0,06-30-2026,On Leave
103850,6062,Jeremiah Trivedi,Inventory Associate,F,47887.0,2026-02-20,active
103851,6046,Zansi Kala,Packer,Female,25492.0,2026-02-04,Resigned
103852,6097,Frederick Shankar,Packer,m,14934.0,2023-01-15,active
103853,6052,Kamya Setty,Store Manager,Male,44878.0,2025-10-13,active
103854,6133,Adweta Mohan,delivery rider,F,49429.0,2023-04-04,Active
103855,6106,Tanveer Majumdar,Picker,Male,18286.0,2026-02-07,Resigned
103856,6139,Falan Rajagopalan,Inventory Associate,Female,45075.0,2023-07-21,Active
103857,6115,Yashawini Deshmukh,Inventory Associate,Female,15920.0,06/08/2025,On Leave
103858,6089,Alka Warrior,Delivery Rider,m,64436.0,2026-01-29,On Leave
103859,6088,Osha Raman,delivery rider,M,22561.0,2024-07-05,active
103860,6020,Nirja Loke,Inventory Associate,Male,38491.0,2022-10-23,Resigned
103861,6135,Gaurika Raju,Inventory Associate,Male,28218.0,2023-01-18,Active
103862,6081,Lakshit Bali,Picker,F,42853.0,2025-07-12,Active
103863,6132,Ishita Nagarajan,Delivery Rider,Male,31035.0,04-21-2024,On Leave
103864,6084,Aashi Walia,Quality Checker,Female,28535.0,2023-11-24,active
103865,6005,Ekani Goda,Delivery Rider,,33073.0,2025-03-08,On Leave
103866,6086,Meghana Sagar,Delivery Rider,F,50466.0,2022-09-29,Active
103867,6103,Eta Bajaj,Store Manager,Female,48675.0,2023-03-05,Active
103868,6016,Om Nagy,Inventory Associate,Male,31168.0,2025-06-10,RESIGNED
103869,6115,Mekhala Sathe,Inventory Associate,,52627.0,2025-03-29,Active
103870,6058,Ridhi Padmanabhan,Picker,F,61963.0,2024-02-04,On Leave
103871,6069,William Pandit,Picker,m,41279.0,2026-02-09,Active
103872,6138,Tanveer Pillai,PICKER,M,15812.0,2023-08-30,On Leave
103873,6057,Adweta Chandra,Quality Checker,F,20471.0,2025-10-20,Resigned
103874,6046,Charita Dara,delivery rider,,,2025-12-31,Active
103875,6053,Champak Maharaj,delivery rider,F,37002.0,2026-01-17,RESIGNED
103876,6052,Gabriel Warrior,PICKER,f,33918.0,2026-02-02,RESIGNED
103877,6030,Reyansh Raju,Quality Checker,,34183.0,2025-11-19,Resigned
103878,6051,Frado Toor,Picker,Male,,2024-08-10,active
103879,6073,Elijah Bandi,Inventory Associate,M,53281.0,2024-05-17,active
103880,6131,Pallavi Dhar,delivery rider,,14717.0,2023-07-18,On Leave
103881,6131,Alka Chad,Inventory Associate,Female,24042.0,2024-08-07,On Leave
103882,6109,Vincent Bhatnagar,Picker,Female,39058.0,2023-10-08,Active
103883,6023,Geetika Vasa,Quality Checker,M,49576.0,2023-12-01,RESIGNED
103884,6146,Shravya Palla,Store Manager,Male,16236.0,2024-09-06,Resigned
103885,6146,Jasmit Char,Store Manager,m,50725.0,2024-09-26,RESIGNED
103886,6045,Chavvi Lalla,Picker,m,,2022-10-23,Active
103887,6009,Lajita Chanda,Quality Checker,Female,44500.0,2025-08-15,Active
103888,6115,Hritik Muni,Delivery Rider,,44184.0,2024-01-10,active
103889,6051,Damyanti Raj,PICKER,m,36802.0,2023-06-23,Resigned
103890,6041,Ijaya Chaudhuri,Quality Checker,M,35190.0,02-17-2026,RESIGNED
103891,6099,Naksh Hans,Inventory Associate,Female,48749.0,12-13-2024,Active
103892,6146,Zansi Srinivas,Picker,Male,,2026-07-23,RESIGNED
103893,6144,Vihaan Master,Store Manager,F,62881.0,2023-03-18,RESIGNED
103894,6148,Madhavi Kalita,Inventory Associate,M,31161.0,2026-08-04,active
103895,6055,Manan Mall,delivery rider,F,20590.0,2023-11-10,Resigned
103896,6080,Chanchal Nagarajan,Store Manager,F,,2026-03-04,active
103897,6083,Daniel Patil,PICKER,M,64432.0,2023-11-22,On Leave
103898,6103,Rachana Tak,Inventory Associate,Female,31637.0,02-Jul-2025,active
103899,6097,Mohammed Sood,Picker,Male,47026.0,2025-06-08,RESIGNED
103900,6042,Qadim Kala,Store Manager,Male,25056.0,24-Jul-2025,Active
103901,6131,Vinaya Sharma,delivery rider,M,36035.0,2022-12-14,active
103902,6019,Mugdha Kale,Quality Checker,Male,36427.0,2024-08-03,On Leave
103903,6005,Bakhshi Murty,delivery rider,Female,44425.0,2025-09-15,RESIGNED
103904,6038,Gayathri Bhakta,Store Manager,M,56269.0,27-Aug-2024,active
103905,6074,Samaksh Sibal,Picker,f,14883.0,2025-10-03,RESIGNED
103906,6093,Jackson Bhattacharyya,Delivery Rider,Female,30267.0,2026-03-11,Active
103907,6095,Qasim Kuruvilla,Quality Checker,m,58943.0,2023-10-28,Resigned
103908,6086,Dhriti Kamdar,Delivery Rider,Male,58685.0,2023-12-22,RESIGNED
103909,6119,Libni Thakkar,PICKER,f,39685.0,2023-07-30,active
103910,6089,Aarna Dutt,Quality Checker,,55083.0,2025-03-31,active
103911,6131,Gautami Upadhyay,Picker,,58848.0,2025-04-04,On Leave
103912,6024,Onveer Sachdeva,PICKER,m,34075.0,2024-08-05,active
103913,6045,Riya Manda,Picker,F,49011.0,2023-11-16,Active
103914,6011,Geetika Taneja,Packer,F,34614.0,2023-02-19,On Leave
103915,6025,Gunbir De,Delivery Rider,Male,28801.0,2025-08-16,Active
103916,6079,Anamika Keer,Inventory Associate,f,37662.0,2023-07-27,On Leave
103917,6005,Brijesh Krishnan,Delivery Rider,Female,42699.0,2022-11-13,On Leave
103918,6104,Xavier Edwin,delivery rider,F,35928.0,2024-08-03,Active
103919,6122,Dhruv Sodhi,Store Manager,,14255.0,2022-10-20,Active
103920,6111,Krishna Dash,Quality Checker,f,28249.0,2024-06-19,Resigned
103921,6038,Hemal Ravi,Packer,Female,60907.0,2023-11-04,active
103922,6024,Umang Venkatesh,PICKER,m,23955.0,2023-08-25,active
103923,6058,Ethan Gole,Packer,F,32288.0,2024-02-21,Resigned
103924,6050,Yashodhara Om,Store Manager,Female,,2025-11-14,On Leave
103925,6112,Tara Morar,Delivery Rider,F,38004.0,2026-02-03,Resigned
103926,6022,Jyoti Dutt,delivery rider,Female,29026.0,2022-10-21,RESIGNED
103927,6011,Yutika Kanda,Store Manager,Male,58085.0,2022-10-10,RESIGNED
103928,6054,Lipika Dara,Store Manager,Female,20297.0,31/07/2026,active
103929,6061,Sachi Tata,delivery rider,m,43458.0,2026-02-24,active
