employee_id,store_id,employee_name,role,gender,monthly_salary_inr,joining_date,employment_status,clean_store_id,salary_status,work_status
103627,6017,Omisha Sha,Delivery Rider,Female,33298.0,2025-03-01,Active,6017,Normal,Currently Working
103628,6065,Eiravati Singhal,Delivery Rider,Female,32677.0,2024-02-25,Active,6065,Normal,Currently Working
103629,6128,Ekiya Agarwal,Quality Checker,Male,51008.0,2025-01-09,Active,6128,Normal,Currently Working
103630,6103,Ekanta Kala,Quality Checker,Female,52219.0,2025-08-25,On Leave,6103,Normal,On Leave
103631,6128,Peter Peri,Delivery Rider,Male,55494.0,2025-12-05,Active,6128,Normal,Currently Working
103632,6089,Ronith Goswami,Packer,Female,40162.0,2025-09-10,Active,6089,Normal,Currently Working
103633,6077,Faqid Bhandari,Delivery Rider,Female,27182.0,2024-12-11,Resigned,6077,Normal,Resigned
103634,6081,Yadavi Narang,Delivery Rider,Female,22013.0,2025-11-22,Active,6081,Normal,Currently Working
103635,6030,Matthew Srinivas,Packer,Male,61458.0,2026-06-19,Active,6030,Normal,Currently Working
103636,6025,Raagini Dugar,Inventory Associate,Female,15989.0,2023-11-01,Resigned,6025,Normal,Resigned
103637,6051,Bhavna Dada,Quality Checker,Female,29430.0,2026-02-25,Resigned,6051,Normal,Resigned
103638,6093,Deepa Karnik,Picker,Male,31697.0,2024-05-08,Resigned,6093,Normal,Resigned
103639,6014,Yasti Trivedi,Picker,Male,30523.0,2026-05-03,Active,6014,Normal,Currently Working
103640,6057,Eiravati Oza,Inventory Associate,Female,18589.0,2024-11-25,Active,6057,Normal,Currently Working
103641,6095,Vedant Sharaf,Delivery Rider,Male,28897.0,2024-02-05,Resigned,6095,Normal,Resigned
103642,6030,Atharv Bhatnagar,Quality Checker,Male,49636.0,2024-03-10,On Leave,6030,Normal,On Leave
103643,6024,Krish Manda,Inventory Associate,Female,52049.0,2024-12-01,On Leave,6024,Normal,On Leave
103644,6053,Rudra Rajan,Packer,Male,53013.0,2022-10-25,Active,6053,Normal,Currently Working
103645,6007,Udant Sathe,Picker,Female,25462.0,2024-12-14,On Leave,6007,Normal,On Leave
103646,6043,David Sahota,Store Manager,Female,20878.0,2026-06-08,Active,6043,Normal,Currently Working
103647,6084,Balhaar De,Delivery Rider,Male,53659.0,2025-02-14,On Leave,6084,Normal,On Leave
103648,6092,Chakradev Peri,Picker,Female,43338.0,2023-11-11,Resigned,6092,Normal,Resigned
103649,6122,Indrajit Khare,Picker,Male,45375.0,2023-01-10,Resigned,6122,Normal,Resigned
103650,6019,Manya Talwar,Picker,Male,45990.0,2026-01-01,Resigned,6019,Normal,Resigned
103651,6140,Irya Mall,Inventory Associate,Female,60053.0,2023-11-09,Active,6140,Normal,Currently Working
103652,6126,Triveni Varty,Picker,Male,35103.0,2026-01-02,Active,6126,Normal,Currently Working
103653,6074,Zinal Goswami,Inventory Associate,Male,24524.0,2023-02-20,Resigned,6074,Normal,Resigned
103654,6143,Lila Varghese,Picker,Male,30936.0,2026-04-28,On Leave,6143,Normal,On Leave
103655,6103,Zilmil Pillay,Delivery Rider,Female,16258.0,2025-01-19,Active,6103,Normal,Currently Working
103656,6069,Naveen Purohit,Store Manager,Male,33359.0,2023-11-07,On Leave,6069,Normal,On Leave
103657,6081,Faris Nigam,Quality Checker,Female,17235.0,2026-04-08,Active,6081,Normal,Currently Working
103658,6065,Bimala Jain,Delivery Rider,Male,39424.5,2023-06-12,Active,6065,Normal,Currently Working
103659,6060,Mahika Dhingra,Delivery Rider,Female,44956.0,2024-06-25,Active,6060,Normal,Currently Working
103660,6020,Rayaan Bora,Picker,Female,58399.0,2025-07-31,Resigned,6020,Normal,Resigned
103661,6117,Ansh Ravel,Quality Checker,Male,48676.0,2023-04-25,Resigned,6117,Normal,Resigned
103662,6050,Wakeeta Sidhu,Packer,Male,36859.0,2022-11-19,Active,6050,Normal,Currently Working
103663,6051,Ishwar Goswami,Inventory Associate,Female,40106.5,2026-01-07,Resigned,6051,Normal,Resigned
103664,6012,Manan Sant,Picker,Female,61563.0,2022-08-30,Resigned,6012,Normal,Resigned
103665,6024,Ansh Sankaran,Picker,Female,22942.0,2025-03-17,Resigned,6024,Normal,Resigned
103666,6052,Yagnesh Rau,Store Manager,Female,56039.0,2024-05-09,Active,6052,Normal,Currently Working
103667,6093,Simon Sani,Picker,Male,16734.0,2024-06-20,Active,6093,Normal,Currently Working
103668,6088,Nidra Lalla,Inventory Associate,Female,16280.0,2022-10-17,Resigned,6088,Normal,Resigned
103669,6074,Nilima Tank,Quality Checker,Female,18098.0,2025-01-02,Resigned,6074,Normal,Resigned
103670,6097,Yamini Saini,Quality Checker,Male,17328.0,2022-08-26,On Leave,6097,Normal,On Leave
103671,6149,Nicholas Dar,Delivery Rider,Female,44710.0,2025-08-30,Active,6149,Normal,Currently Working
103672,6121,Siya Kamdar,Store Manager,Female,47602.0,2023-11-21,Active,6121,Normal,Currently Working
103673,6116,Madhav Gera,Picker,Female,19184.0,2025-08-04,Resigned,6116,Normal,Resigned
103674,6023,Rehaan Dutta,Packer,Male,25295.0,2026-08-09,Active,6023,Normal,Currently Working
103675,6111,Henry Doshi,Delivery Rider,Unknown,35397.0,2024-09-11,Active,6111,Normal,Currently Working
103676,6100,Vaishnavi Bahri,Inventory Associate,Female,46776.0,2023-12-03,On Leave,6100,Normal,On Leave
103677,6083,Ranbir Choudhary,Quality Checker,Male,18522.0,2026-05-12,Resigned,6083,Normal,Resigned
103678,6120,Jai Konda,Picker,Male,30788.0,2024-03-02,Active,6120,Normal,Currently Working
103679,6144,Zayan Ben,Delivery Rider,Female,15727.0,2022-09-25,Active,6144,Normal,Currently Working
103680,6097,Jonathan Bhalla,Inventory Associate,Male,27985.0,2026-05-12,Active,6097,Normal,Currently Working
103681,6048,Ekiya Dani,Delivery Rider,Female,59159.0,2025-04-08,Resigned,6048,Normal,Resigned
103682,6064,Xiti Thakkar,Picker,Female,54887.0,2023-02-20,Active,6064,Normal,Currently Working
103683,6115,Avi Golla,Picker,Male,39104.0,2026-06-28,Resigned,6115,Normal,Resigned
103684,6033,Radha Bir,Packer,Female,55373.0,2026-06-04,Active,6033,Normal,Currently Working
103685,6029,Dipta Walia,Delivery Rider,Male,21371.0,2023-07-31,Active,6029,Normal,Currently Working
103686,6122,Leela Bajwa,Quality Checker,Male,62540.0,2023-01-23,Active,6122,Normal,Currently Working
103687,6057,Charan Mitra,Packer,Male,35035.0,2025-07-22,Active,6057,Normal,Currently Working
103688,6023,Fiyaz Chakraborty,Packer,Female,42840.0,2024-08-15,Active,6023,Normal,Currently Working
103689,6087,Charita Saran,Picker,Female,63586.0,2024-08-14,Active,6087,Normal,Currently Working
103690,6039,Karan Anne,Picker,Male,42241.0,2025-05-21,On Leave,6039,Normal,On Leave
103691,6138,Umang Kuruvilla,Packer,Unknown,45621.0,2024-10-27,Active,6138,Normal,Currently Working
103692,6133,Tanish Bajaj,Picker,Unknown,49697.0,2025-09-09,On Leave,6133,Normal,On Leave
103693,6058,Garima Misra,Inventory Associate,Male,49182.0,2026-06-15,On Leave,6058,Normal,On Leave
103694,6119,Zarna Kala,Picker,Female,43794.0,2024-12-29,Active,6119,Normal,Currently Working
103695,6007,Mitesh Talwar,Quality Checker,Female,30971.0,2026-04-02,Active,6007,Normal,Currently Working
103696,6007,Henry Amble,Picker,Male,36545.0,2024-11-09,On Leave,6007,Normal,On Leave
103697,6073,Aadhya Chakraborty,Quality Checker,Female,39702.5,2026-05-22,On Leave,6073,Normal,On Leave
103698,6098,Noah Sundaram,Picker,Female,37438.0,2025-05-15,Active,6098,Normal,Currently Working
103699,6147,Vedhika Randhawa,Picker,Unknown,35546.0,2023-02-05,Resigned,6147,Normal,Resigned
103700,6054,Veda Mutti,Picker,Male,49704.0,2024-09-02,On Leave,6054,Normal,On Leave
103701,6032,Tamanna Bhargava,Inventory Associate,Male,40106.5,2024-08-20,Resigned,6032,Normal,Resigned
103702,6123,Mitali Nazareth,Quality Checker,Female,57174.0,2026-01-01,Resigned,6123,Normal,Resigned
103703,6120,Sanya Edwin,Picker,Unknown,30812.0,2025-03-02,On Leave,6120,Normal,On Leave
103704,6072,Amara Rama,Quality Checker,Male,34676.0,2022-11-01,Active,6072,Normal,Currently Working
103705,6054,Warinder Deshmukh,Inventory Associate,Female,57558.0,2024-04-12,Resigned,6054,Normal,Resigned
103706,6060,Yoshita Sinha,Packer,Female,34840.0,2026-07-27,Resigned,6060,Normal,Resigned
103707,6110,Dakshesh Bir,Picker,Female,57521.0,2023-08-20,Active,6110,Normal,Currently Working
103708,6128,Logan Deol,Picker,Male,16966.0,2022-10-15,Resigned,6128,Normal,Resigned
103709,6145,Ekaja Keer,Picker,Female,34278.0,2025-08-06,Resigned,6145,Normal,Resigned
103710,6051,Nitesh Manda,Store Manager,Male,27189.0,2022-10-07,Resigned,6051,Normal,Resigned
103711,6149,Damyanti Vohra,Store Manager,Female,43477.0,2024-04-25,Resigned,6149,Normal,Resigned
103712,6105,Leena Chaudhary,Delivery Rider,Female,38248.0,2022-11-29,Active,6105,Normal,Currently Working
103713,6069,Ucchal Sanghvi,Inventory Associate,Female,33604.0,2025-09-24,Active,6069,Normal,Currently Working
103714,6040,Kamya Nayar,Delivery Rider,Male,40570.0,2025-10-09,Active,6040,Normal,Currently Working
103715,6051,Madhavi Garg,Picker,Female,36169.0,2025-05-01,Active,6051,Normal,Currently Working
103716,6052,Abeer Mall,Delivery Rider,Male,60099.0,2024-12-24,Resigned,6052,Normal,Resigned
103717,6082,Omkaar Saraf,Picker,Female,33339.0,2026-02-22,On Leave,6082,Normal,On Leave
103718,6126,Ekantika Varty,Delivery Rider,Female,24910.0,2025-05-07,Resigned,6126,Normal,Resigned
103719,6145,Yash Chandra,Picker,Male,53278.0,2024-01-28,Active,6145,Normal,Currently Working
103720,6124,Avi Kade,Picker,Male,51838.0,2025-06-09,Active,6124,Normal,Currently Working
103721,6010,Owen Wable,Picker,Unknown,45211.0,2024-10-02,Resigned,6010,Normal,Resigned
103722,6006,Gautam Ranganathan,Packer,Male,43476.0,2024-11-02,Active,6006,Normal,Currently Working
103723,6073,Dayamai Dora,Inventory Associate,Female,32395.0,2026-06-08,Active,6073,Normal,Currently Working
103724,6041,Yashasvi Lalla,Delivery Rider,Male,34648.0,2024-08-30,Resigned,6041,Normal,Resigned
103725,6110,Zayan Shanker,Store Manager,Female,41994.0,2025-09-05,On Leave,6110,Normal,On Leave
103726,6141,Nitara Hayer,Packer,Female,47125.0,2025-11-30,Active,6141,Normal,Currently Working
103727,6120,Damini Nath,Packer,Unknown,19423.0,2025-11-04,Resigned,6120,Normal,Resigned
103728,6006,Indrajit Mutti,Delivery Rider,Female,39925.0,2024-09-03,Active,6006,Normal,Currently Working
103729,6011,Yamini Mall,Packer,Female,57520.0,2025-10-20,Resigned,6011,Normal,Resigned
103730,6068,Abdul Dhillon,Store Manager,Male,64471.0,2024-08-12,Active,6068,Normal,Currently Working
103731,6131,Wriddhish Dugal,Packer,Female,29886.0,2024-12-29,On Leave,6131,Normal,On Leave
103732,6101,Ekaja Patla,Quality Checker,Male,60878.0,2023-06-25,On Leave,6101,Normal,On Leave
103733,6141,William Doshi,Store Manager,Male,27192.0,2023-07-23,Active,6141,Normal,Currently Working
103734,6143,Bakhshi Sura,Inventory Associate,Male,53655.0,2025-12-24,Active,6143,Normal,Currently Working
103735,6099,Siddharth Das,Delivery Rider,Male,63252.0,2026-06-23,On Leave,6099,Normal,On Leave
103736,6035,Pahal Tara,Delivery Rider,Unknown,50453.0,2025-01-02,Resigned,6035,Normal,Resigned
103737,6052,Omisha Hayre,Delivery Rider,Female,48024.0,2025-05-30,On Leave,6052,Normal,On Leave
103738,6020,Harshil Kadakia,Delivery Rider,Female,48630.0,2025-08-22,Active,6020,Normal,Currently Working
103739,6090,Anya Badal,Packer,Female,50377.0,2024-11-20,Active,6090,Normal,Currently Working
103740,6036,Chavvi Ganesh,Picker,Male,22566.0,2025-08-01,Active,6036,Normal,Currently Working
103741,6016,Parth Bal,Delivery Rider,Female,21486.0,2026-01-12,Active,6016,Normal,Currently Working
103742,6064,Kashish Palla,Store Manager,Male,24159.0,2025-08-11,Active,6064,Normal,Currently Working
103743,6058,Warjas Roy,Picker,Male,16267.0,2024-07-28,Active,6058,Normal,Currently Working
103744,6035,Widisha Dubey,Quality Checker,Male,22666.0,2024-03-05,Active,6035,Normal,Currently Working
103745,6147,Charles Nath,Inventory Associate,Male,56966.0,2026-08-17,Active,6147,Normal,Currently Working
103746,6078,Gautami Modi,Delivery Rider,Male,39424.5,2025-08-10,Active,6078,Normal,Currently Working
103747,6013,Saumya Yogi,Quality Checker,Male,14360.0,2024-11-14,Active,6013,Normal,Currently Working
103748,6007,Raghav Goswami,Packer,Male,64128.0,2023-02-07,Resigned,6007,Normal,Resigned
103749,6027,Unnati Kashyap,Packer,Male,45250.0,2025-07-11,Active,6027,Normal,Currently Working
103750,6141,Anthony Bhatia,Inventory Associate,Female,16583.0,2024-02-20,On Leave,6141,Normal,On Leave
103751,6038,Bina Bandi,Delivery Rider,Female,22560.0,2025-02-05,On Leave,6038,Normal,On Leave
103752,6045,Megha Mohanty,Inventory Associate,Female,34591.0,2024-10-07,Active,6045,Normal,Currently Working
103753,6029,Oviya Mane,Store Manager,Male,38812.0,2025-01-17,Resigned,6029,Normal,Resigned
103754,6088,Udant Bansal,Inventory Associate,Female,45835.0,2024-03-07,On Leave,6088,Normal,On Leave
103755,6118,Charles Banerjee,Picker,Male,37699.0,2024-08-05,Active,6118,Normal,Currently Working
103756,6009,Rishi Bajwa,Picker,Male,20625.0,2026-03-04,Active,6009,Normal,Currently Working
103757,6024,Owen Ganesh,Delivery Rider,Male,47806.0,2025-02-26,Resigned,6024,Normal,Resigned
103758,6114,Sara Deol,Inventory Associate,Female,56116.0,2023-03-06,Active,6114,Normal,Currently Working
103759,6135,Ryan Aggarwal,Store Manager,Male,22073.0,2023-10-24,Active,6135,Normal,Currently Working
103760,6003,Max Sastry,Quality Checker,Female,21632.0,2024-12-20,Active,6003,Normal,Currently Working
103761,6036,Hitesh Sheth,Delivery Rider,Male,35275.0,2024-10-15,Active,6036,Normal,Currently Working
103762,6060,Pooja Anne,Picker,Female,15627.0,2026-07-17,Resigned,6060,Normal,Resigned
103763,6030,Lajita Hari,Picker,Female,28795.0,2024-07-30,Active,6030,Normal,Currently Working
103764,6033,Yauvani Baria,Delivery Rider,Female,47806.0,2026-05-06,Active,6033,Normal,Currently Working
103765,6006,Ladli Sarin,Picker,Female,50129.0,2023-12-09,Resigned,6006,Normal,Resigned
103766,6130,Gunbir Dugal,Packer,Male,21446.0,2023-11-17,Active,6130,Normal,Currently Working
103767,6002,Abeer Kale,Store Manager,Female,59846.0,2023-08-21,Resigned,6002,Normal,Resigned
103768,6012,Ekanta Mohanty,Packer,Male,55504.0,2024-04-19,Active,6012,Normal,Currently Working
103769,6059,Ekanta Dora,Quality Checker,Male,17250.0,2023-01-29,On Leave,6059,Normal,On Leave
103770,6015,Arjun Sharaf,Packer,Female,39550.0,2026-08-11,On Leave,6015,Normal,On Leave
103771,6101,Saanvi Dani,Delivery Rider,Male,22277.0,2025-02-24,On Leave,6101,Normal,On Leave
103772,6076,Ethan Rout,Inventory Associate,Male,49720.0,2024-09-29,Active,6076,Normal,Currently Working
103773,6051,Megha Minhas,Picker,Female,30974.0,2023-08-03,Active,6051,Normal,Currently Working
103774,6055,Urvashi Rao,Picker,Unknown,42458.0,2024-10-30,Active,6055,Normal,Currently Working
103775,6044,Abhiram Pall,Picker,Male,45742.0,2023-07-24,On Leave,6044,Normal,On Leave
103776,6125,Lakshmi Keer,Delivery Rider,Unknown,47018.0,2023-09-29,Resigned,6125,Normal,Resigned
103777,6037,Yachana Vohra,Store Manager,Male,20816.0,2026-06-18,Active,6037,Normal,Currently Working
103778,6145,Zaitra Basu,Delivery Rider,Female,39424.5,2023-01-03,Active,6145,Normal,Currently Working
103779,6100,Nimrat Chander,Delivery Rider,Unknown,56013.0,2023-08-21,Active,6100,Normal,Currently Working
103780,6102,Kamala Kalla,Picker,Female,17974.0,2024-10-31,Resigned,6102,Normal,Resigned
103781,6116,Netra Minhas,Quality Checker,Male,58256.0,2023-05-13,Active,6116,Normal,Currently Working
103782,6054,Diya Sankar,Packer,Male,14643.0,2025-12-15,Active,6054,Normal,Currently Working
103783,6059,Ekapad Kamdar,Packer,Male,33651.0,2025-12-06,Resigned,6059,Normal,Resigned
103784,6148,Rishi Misra,Inventory Associate,Female,41364.0,2023-01-21,Active,6148,Normal,Currently Working
103785,6143,Nathan Jha,Picker,Male,41637.0,2023-07-19,Active,6143,Normal,Currently Working
103786,6128,Raksha Parsa,Delivery Rider,Male,25720.0,2022-09-23,Active,6128,Normal,Currently Working
103787,6014,Eesha Varty,Picker,Male,24491.0,2026-06-13,Active,6014,Normal,Currently Working
103788,6001,Robert Master,Quality Checker,Male,44823.0,2023-03-28,Active,6001,Normal,Currently Working
103789,6149,Sarthak Salvi,Delivery Rider,Male,35256.0,2024-02-11,Active,6149,Normal,Currently Working
103790,6028,Rayaan Kohli,Store Manager,Male,50035.0,2025-03-18,Active,6028,Normal,Currently Working
103791,6144,Zayan Comar,Quality Checker,Female,61053.0,2026-05-30,Active,6144,Normal,Currently Working
103792,6059,Ekapad Kurian,Quality Checker,Male,58742.0,2025-05-04,On Leave,6059,Normal,On Leave
103793,6081,Baljiwan Sekhon,Delivery Rider,Unknown,16017.0,2026-04-02,Active,6081,Normal,Currently Working
103794,6082,Nakul Pant,Store Manager,Female,27324.0,2024-10-16,Active,6082,Normal,Currently Working
103795,6009,Gauri Sarma,Delivery Rider,Male,59201.0,2023-02-13,Resigned,6009,Normal,Resigned
103796,6007,Owen Goswami,Picker,Male,22714.0,2023-12-04,Resigned,6007,Normal,Resigned
103797,6141,Eshana Saran,Delivery Rider,Male,61212.0,2024-08-06,Active,6141,Normal,Currently Working
103798,6003,David Krish,Picker,Female,46847.0,2026-03-30,Active,6003,Normal,Currently Working
103799,6109,Avni Bhandari,Store Manager,Male,61386.0,2024-05-16,Resigned,6109,Normal,Resigned
103800,6130,Yoshita Dara,Delivery Rider,Female,21447.0,2025-04-29,Active,6130,Normal,Currently Working
103801,6139,Nathan Ravi,Picker,Female,50167.0,2022-09-06,Active,6139,Normal,Currently Working
103802,6068,Nimrat Sura,Delivery Rider,Male,55316.0,2023-03-29,Active,6068,Normal,Currently Working
103803,6147,Warinder Bala,Picker,Female,35149.0,2022-11-01,Active,6147,Normal,Currently Working
103804,6010,Turvi Pant,Delivery Rider,Male,27540.0,2025-06-30,Active,6010,Normal,Currently Working
103805,6116,Lopa Rout,Packer,Female,58850.0,2026-07-23,Active,6116,Normal,Currently Working
103806,6044,Abhiram Peri,Store Manager,Female,24180.0,2025-11-29,Active,6044,Normal,Currently Working
103807,6076,Udarsh Patla,Delivery Rider,Female,52526.0,2023-04-22,On Leave,6076,Normal,On Leave
103808,6061,Viraj Mall,Picker,Male,17432.0,2023-12-30,Active,6061,Normal,Currently Working
103809,6055,Kamya Nadkarni,Quality Checker,Male,40451.0,2023-11-28,On Leave,6055,Normal,On Leave
103810,6098,Kashish Apte,Packer,Male,16504.0,2022-10-30,Active,6098,Normal,Currently Working
103811,6052,Jalsa Pandit,Delivery Rider,Male,55505.0,2026-02-04,Resigned,6052,Normal,Resigned
103812,6096,Abdul Keer,Picker,Female,43257.0,2024-10-25,Resigned,6096,Normal,Resigned
103813,6100,Hemal Dar,Delivery Rider,Female,39424.5,2023-06-08,Active,6100,Normal,Currently Working
103814,6001,Faqid Palla,Delivery Rider,Female,18203.0,2023-05-13,On Leave,6001,Normal,On Leave
103815,6111,Xiti Lal,Picker,Female,37268.0,2026-03-03,Active,6111,Normal,Currently Working
103816,6113,Abhimanyu Gala,Picker,Male,22692.0,2026-05-29,Active,6113,Normal,Currently Working
103817,6085,Falguni Parsa,Delivery Rider,Female,50486.0,2023-03-10,Active,6085,Normal,Currently Working
103818,6035,Yashica Bhagat,Picker,Male,37787.0,2026-05-02,Resigned,6035,Normal,Resigned
103819,6042,Baljiwan Tara,Packer,Female,59849.0,2026-03-17,Resigned,6042,Normal,Resigned
103820,6055,Tripti Hegde,Picker,Female,58085.0,2024-10-19,Active,6055,Normal,Currently Working
103821,6136,Krishna Rout,Packer,Female,57863.0,2023-04-17,Resigned,6136,Normal,Resigned
103822,6006,Vrinda Dar,Delivery Rider,Male,24105.0,2025-06-13,Resigned,6006,Normal,Resigned
103823,6024,Qarin Barad,Picker,Male,23959.0,2024-01-22,Active,6024,Normal,Currently Working
103824,6015,Udyati Bandi,Delivery Rider,Female,58753.0,2024-09-16,Resigned,6015,Normal,Resigned
103825,6080,Chakrika Gola,Picker,Female,32296.0,2025-02-11,Active,6080,Normal,Currently Working
103826,6011,Upadhriti Sharma,Quality Checker,Male,45667.0,2023-10-31,Active,6011,Normal,Currently Working
103827,6020,Widisha Ahluwalia,Packer,Male,19751.0,2025-05-21,On Leave,6020,Normal,On Leave
